ir0,ir1,ir2,ir3,ir4,ir5,ir6,ir7,smell,move,turn
36,3,100,95,100,30,100,47,48.36439238842172,4.0,-40.0
53,30,5,100,94,89,26,100,89.27480747014238,9.479855763059511,4.879134578357068
99,30,8,8,100,62,50,100,86.44133882548499,9.001148300707916,-3.5931101957525016
79,100,12,12,100,63,61,50,92.08857825845223,8.491349396068117,-11.985236956924634
16,100,21,15,100,100,51,87,105.8303575021232,9.183928574089801,-15.963095222127855
5,100,100,23,30,100,43,80,123.49242809860277,15.430345224961188,-9.417928650232867
7,13,100,26,28,100,38,81,133.2339395901986,10.563492407741737,-58.3523788868829
81,71,5,100,39,34,100,29,-168.8411887063843,2.3099669803782144,-38.14019811773072
28,75,73,6,100,37,37,100,-131.02216912588892,2.3604953020586406,-21.83702818764816
100,37,68,14,7,100,33,100,-109.58428331385585,2.955992130170671,-18.264047218975975
100,26,73,32,10,100,35,38,-91.74265469551233,3.4515929251246575,-15.290442449252055
100,20,42,71,16,100,39,32,-77.06994420238152,3.8591682166005135,-12.84499070039692
100,100,27,72,24,100,46,29,-64.7998898066271,4.200003060927025,-10.799981634437856
100,100,20,78,38,16,100,26,-54.69462636461867,4.81403815653837,-12.449104394103117
24,100,31,46,85,20,100,25,-42.82928955694558,5.210297512307067,-9.138214926157602
17,100,90,31,86,24,100,22,-34.30275771272636,7.409429123818187,-17.143425257090875
10,100,100,32,92,33,100,21,-17.626809106966334,11.006910942463588,-31.95853434521848
4,1,8,100,39,100,38,100,14.975130941252417,6.0,-110.0
22,100,21,7,9,100,46,98,126.12042942371829,10.97001192843662,12.353404903953045
14,100,24,13,22,100,46,88,115.86355924469615,10.55403954716329,-14.942429383686921
2,79,100,23,26,100,42,83,132.3300229159115,10.0,-30.0
80,3,100,100,21,33,100,53,162.3300229159115,4.0,-40.0
55,77,1,100,100,24,100,100,-158.00508876088202,0.6109697566421666,-76.33418146014701
100,35,87,17,4,100,29,26,-81.67090730073494,3.7313636860906962,-13.61181788345582
100,100,51,79,4,100,33,22,-68.67531491497698,4.092352363472862,-11.445885819162832
27,100,38,82,11,100,100,19,-57.9804704693513,4.025962091723423,36.689105883673875
100,29,86,24,92,100,19,22,-95.55858509818052,1.878928191717208,25.406902483636586
91,47,84,12,100,25,19,100,-121.15630799986502,1.1678803333370826,21.14061533335583
27,85,26,100,100,20,24,100,-142.43260271625127,2.1102054801041317,-23.07210045270854
100,39,83,16,100,26,19,100,-119.74574857595485,1.2070625395568095,21.375708570674192
23,85,34,31,100,21,24,100,-141.25976325032025,2.942784354157771,-26.876627208386708
100,30,81,22,100,30,20,100,-114.78324664023239,3.1449098155491004,-15.797207773372065
100,22,85,41,100,100,20,100,-99.63569106020009,3.5656752483277754,-13.272615176700015
100,47,37,88,23,100,21,19,-87.0199115559144,4.238852015637196,39.03311209382317
70,22,85,29,100,24,19,100,-126.75610877475208,1.012330311812442,20.207315204207987
21,66,99,44,44,20,100,100,-147.08157218806343,3.5144007725537927,-32.51359536467724
100,14,82,42,100,31,19,100,-115.1564694612457,2.0538170059861587,9.656235369250286
86,10,83,38,100,26,100,100,-125.16535278636957,3.015456429882045,-27.240594754041062
100,27,19,94,34,51,20,100,-98.56187125030135,2.128836909713851,-54.4269785417169
100,100,52,12,89,38,100,20,-44.43511754683527,4.765691179254576,-7.405852924472548
100,96,100,18,90,42,100,17,-37.55484789151683,4.191361956158239,30.748171736949438
100,100,30,62,59,100,19,78,-69.11845245991412,2.613376320557941,29.81359125668098
100,50,18,100,57,32,13,100,-99.3649895681848,1.7065280675504224,-26.56083159469747
100,100,29,93,59,100,16,100,-73.01372711673616,3.1051742467573287,23.164378813877306
100,64,21,100,52,34,19,100,-96.83157179236014,2.1102341168788854,22.52807136793998
100,30,19,65,100,14,100,100,-119.7401102636394,1.2072191593433503,-61.290018377273235
100,100,51,21,100,100,23,39,-58.636466041160475,4.504542609967764,-8.439411006860077
100,80,84,27,100,58,25,26,-50.87572625092571,4.58678538191873,-8.479287708487618
100,79,100,34,100,57,29,19,-42.99889926809874,4.053705742096113,36.85556778591001
100,100,43,30,68,100,19,100,-80.73635101882019,2.2906569161438837,27.877274830196633
100,66,31,100,100,15,81,100,-109.03706010523695,2.9711927748545293,-18.172843350872824
70,100,38,33,63,13,33,100,-91.31090579499732,3.463585950138963,-15.21848429916622
100,100,53,34,84,100,24,100,-76.74468569689816,3.934869841752829,-12.124114282816365
100,100,78,38,100,100,21,100,-65.23071364658495,4.454702398705974,-8.205118941097489
100,58,100,44,100,100,20,64,-57.78742971298243,4.7281269524171545,-6.297904952163741
100,60,100,51,46,100,20,51,-52.20714796850871,4.883134778652536,-5.3678579947514535
100,63,100,59,49,85,21,44,-47.51561162963321,4.946788565843522,-5.2526019382722
100,100,100,69,52,80,21,38,-42.894089856260734,5.0751641706594235,-4.482348309376789
100,100,100,81,57,87,21,34,-39.15232985282955,5.179101948532512,-3.8587216421382564
100,100,51,95,62,93,20,31,-35.99413683147486,5.333496199125698,-2.6656894719124793
100,100,51,100,67,98,20,29,-34.00657002934986,5.388706388073615,-2.334428338224974
100,100,52,100,72,100,20,27,-32.332231761459184,5.435215784403912,-2.0553719602431997
100,94,53,100,78,38,19,25,-30.922901944419664,3.6743638348772314,36.17951634259672
82,100,100,84,100,21,23,86,-67.8143265089052,4.2496020414193,-9.969054418150861
91,100,53,95,100,25,22,56,-58.72596525691233,4.568723187307991,-7.787660876152053
100,100,50,100,88,29,22,44,-51.755288051681646,4.76235310967551,-6.625881341946943
100,94,49,100,91,33,22,37,-45.88480666573139,4.925422037063017,-5.647467777621898
100,79,100,100,95,37,22,32,-40.93572122190318,5.062896632724912,-4.82262020365053
100,67,100,100,100,41,21,29,-36.925019352258346,5.24097168465949,-3.4875032253763933
100,57,100,63,100,44,21,26,-34.2120673521876,5.3163314624392335,-3.035344558697936
100,53,100,62,100,46,20,23,-31.919935273174247,5.446668464634048,-1.986655878862372
86,60,100,62,100,47,18,21,-30.6655022087848,3.8815138275337553,34.22241629853587
96,100,100,100,100,22,20,51,-65.69030090992965,4.508602752501954,-7.615050151654941
100,59,100,100,100,25,19,40,-59.08897579267614,2.891972894647885,31.485170701220646
41,100,71,100,35,20,30,100,-91.17119312887462,3.467466857531261,-15.195198854812432
55,100,69,100,60,23,25,89,-76.84813546933867,3.865329570296148,-12.808022578223117
100,53,100,100,100,28,23,52,-64.85384851594438,4.331837541223767,-9.475641419324063
100,34,100,79,100,33,23,40,-56.38314777155233,4.567134784123546,-8.063857961925386
100,33,100,68,100,39,22,33,-49.244333219795294,4.8321018550056865,-6.207388869965882
100,41,100,77,100,45,22,29,-43.895701176631576,4.98067496731579,-5.315950196105263
100,51,53,100,100,51,22,25,-39.3780606738282,5.10616498128255,-4.563010112304703
74,65,25,100,100,58,21,22,-35.74997475301376,5.273611812416284,-3.2916624588356242
58,100,27,100,100,62,19,19,-33.35876403069284,4.3471133999431615,43.45156928854786
100,26,100,100,71,21,20,57,-78.1239039529961,4.163224890194552,-9.68731732549935
100,29,100,99,100,25,20,41,-69.70195820251126,4.39716782770802,-8.283659700418546
100,33,22,92,100,30,19,33,-62.626539546884715,2.993707234808758,28.89557674218588
49,22,100,100,48,21,25,100,-92.20952830904753,3.4386242136375684,-15.36825471817459
100,24,21,100,100,26,22,53,-77.84967696668377,4.304175639814339,-13.641612827780627
100,30,20,100,100,32,21,36,-65.46421025703762,4.7815497150822885,-11.577368376172942
100,42,21,100,100,42,21,28,-55.03006857444268,5.004720317376592,-9.171678095740447
80,100,24,26,100,55,21,22,-47.15539147491131,5.02346134791913,-5.859231912485221
54,100,27,26,100,66,20,19,-42.517593485264854,4.3879303824346945,40.19424896127484
100,28,24,100,92,22,19,47,-84.1849090877264,2.261530303118711,26.635848485378936
37,22,33,100,33,19,30,100,-111.51150878624162,2.9024580892710663,-18.5852514643736
100,23,24,100,64,22,23,73,-93.6637603241553,3.5982288798845747,-14.943960054025887
100,27,21,100,100,28,21,42,-79.81006275457855,4.316387145706152,-13.301677125763092
100,100,21,30,100,36,20,30,-67.8816660353354,4.714398165685128,-10.646944339222571
100,100,23,27,100,48,20,24,-58.5115949924695,4.841344583542514,-7.751932498744914
61,100,26,26,100,63,20,20,-51.95549436708825,4.890125156469771,-5.325915727848042
44,100,100,27,100,78,19,17,-47.77288758882827,4.161261735617621,41.87423708037239
100,100,25,100,100,21,18,41,-91.21965394706342,2.199454057026016,24.130057675489432
96,23,32,100,35,18,25,100,-116.0560069456285,2.7762220292880975,-19.342667824271416
100,100,24,100,79,22,20,100,-97.48822742378275,3.691993682672702,-13.581371237297127
100,100,22,40,100,28,19,35,-85.07293352688828,2.37019629091977,25.154511078851954
100,100,26,100,49,21,25,100,-110.95749623656468,2.917847326762092,-18.49291603942745
100,100,21,45,100,26,21,45,-93.24137325004449,3.943295187498764,-15.540228875007415
100,85,100,31,100,36,20,30,-78.84542159301787,4.143182733527281,-9.807570265502981
100,100,100,27,100,46,20,24,-70.50997914390729,4.37472280155813,-8.418329857317886
100,100,100,26,100,61,20,20,-63.50249812384311,4.569375052115469,-7.250416353973854
100,100,100,27,61,84,19,17,-57.60006515629851,4.106666304687231,41.54666449479005
100,100,55,53,100,21,17,100,-100.73955861071317,2.135012260813523,20.54340689821447
100,100,30,100,41,18,23,100,-121.96723439530774,2.745354600130341,-18.994539065884624
100,100,63,53,100,23,19,100,-103.75043022490229,1.6513769381971581,24.041594962516285
92,100,31,100,37,19,26,100,-128.10601955467212,2.4414994568146633,-21.35100325911202
100,100,61,56,93,23,20,100,-107.51288132278569,3.3468644077003975,-14.585480220464284
100,74,100,36,100,30,19,100,-94.11159410673315,1.9191223859240791,25.64806764887781
100,100,42,100,54,21,24,100,-120.10158227982447,2.730511603338209,-19.350263713304074
100,66,100,41,100,28,20,100,-101.52319060463526,3.5132447054267986,-13.58719843410588
100,100,100,36,100,37,20,100,-89.11439406813815,3.8579334981072737,-11.519065678023026
100,100,100,58,100,51,20,100,-78.75184234677732,4.145782157033963,-9.791973724462892
100,100,68,100,64,76,20,19,-70.44776955664736,4.336207834154356,39.88391367159281
100,64,100,52,100,23,100,100,-111.81173985438454,2.8941183373782073,-18.635289975730757
100,100,100,55,100,34,18,100,-93.96369711326065,2.1232306357427593,23.672717147789893
100,60,100,61,81,22,100,100,-118.3304307110734,2.713043591359072,-19.721738451845567
100,100,100,56,100,31,18,100,-99.3816133035499,1.972732963790281,22.76973111607502
100,58,100,69,69,21,100,100,-122.48105711002404,2.597748413610444,-20.413509518337335
100,100,100,57,100,30,100,100,-102.82699731983826,3.143694518893382,-17.137832886639707
100,100,58,100,100,48,19,100,-86.85237000249197,2.1207674999307784,26.857938332918007
100,66,100,55,100,24,100,100,-114.4183863687091,2.8217114897580804,-19.06973106145152
100,100,100,83,100,37,56,100,-96.11761161601959,3.3300663439994556,-16.01960193600327
100,100,61,100,71,66,20,100,-81.24302571696387,4.076582618973226,-10.207170952827312
100,100,95,100,65,100,20,100,-72.51408105432586,4.319053304046504,-8.752346842387638
82,100,100,100,78,100,20,100,-65.18041387607968,4.522766281220009,-7.530068979346616
100,100,100,63,96,100,19,100,-59.00615683742285,2.8942734211826986,31.498973860429526
100,100,68,100,100,31,59,100,-91.30732017621222,3.463685550660772,-15.217886696035364
88,100,100,100,76,80,35,100,-77.26319800848091,3.8538000553199745,-12.877199668080152
76,100,100,67,98,100,28,100,-65.48621954179566,4.1809383460612315,-10.914369923632606
100,100,100,73,100,100,25,100,-55.91931661945034,4.446685649459713,-9.319886103241721
100,100,100,100,100,100,24,100,-47.82492723190779,4.738196465780339,-7.3041545386512965
100,75,100,100,100,100,24,54,-41.64151178517011,4.909958005967497,-6.273585297528349
100,56,100,100,100,94,24,45,-36.39132160772124,5.055796622007743,-5.398553601286871
100,60,100,100,87,95,24,40,-32.169486459323025,5.17306982057436,-4.6949144098871685
100,100,100,100,92,100,23,36,-28.567324354433367,5.339796545710184,-3.427887392405559
100,100,100,100,97,100,23,33,-26.184598638559805,5.405983371151116,-3.030766439759965
100,100,100,100,100,100,23,30,-24.160797810294014,5.462200060825166,-2.6934663017156666
96,100,64,100,100,100,22,28,-22.445091054610657,5.576525248483037,-1.7408485091017738
92,100,47,100,100,100,21,26,-21.69173342093302,5.664118516085194,-0.9486222368221675
87,100,49,100,100,100,20,24,-21.77946135201853,5.728348295777263,-0.29657689200308823
82,100,50,100,100,100,19,22,-22.607733698406264,3.9053407305998262,37.56537771693229
100,100,100,100,100,21,22,83,-61.79733015957959,4.483407495567234,-8.299555026596593
100,100,100,100,100,25,21,100,-55.55660893477966,4.723427529589454,-6.5927681557966125
100,100,46,100,100,28,21,100,-50.95296767381899,4.851306453505028,-5.825494612303167
100,100,45,100,100,31,21,100,-47.05789494203549,4.959502918276792,-5.1763158236725815
100,87,100,100,100,35,21,100,-43.76576810038347,5.050950886100459,-4.627628016730583
100,80,100,100,100,38,28,100,-41.47490009561352,4.847919441788513,-6.912483349268918
54,99,100,100,100,46,26,100,-36.31625235592452,4.99121521233543,-6.052708725987422
52,100,100,54,100,55,26,100,-31.897057287431267,5.113970630904687,-5.316176214571875
49,100,100,54,100,65,30,100,-28.5151604938967,5.2079122085028695,-4.752526748982781
47,100,89,70,100,100,33,100,-25.632648373946495,5.2879819896125975,-4.272108062324413
45,100,71,100,100,100,35,100,-23.187836643916512,5.355893426557875,-3.864639440652752
42,100,77,100,100,100,38,100,-21.13182197287398,5.413004945197945,-3.52197032881233
100,100,86,100,100,100,40,100,-19.4279023981901,5.460336044494719,-3.237983733031683
100,24,96,100,100,100,42,100,-18.052145923989713,5.498551502111397,-3.0086909873316188
100,21,100,100,100,100,44,100,-16.995737382056006,5.5278961838317775,-2.832622897009337
100,18,100,100,100,100,46,100,-16.270579982497622,4.206405259324082,-35.028235110722164
100,100,17,100,100,100,34,57,21.255897991296365,5.5237749442026765,-33.790683668117275
74,100,100,21,95,100,100,33,63.79050053272965,7.771958348131379,10.631750088788273
100,84,100,26,93,99,100,33,-93.28952347575432,3.4086243478957132,-15.548253912625725
56,100,100,24,100,100,100,28,-78.6633534615388,3.8149068482905886,-13.110558910256472
38,100,90,100,100,100,100,25,-66.41758502828856,4.15506708254754,-11.069597504714757
27,100,84,100,36,100,100,23,-56.40303463170454,4.433249038008207,-9.400505771950762
20,61,100,100,36,100,100,20,-47.95495997638898,6.667917778433639,-17.992493329398165
12,23,100,96,72,100,100,19,-30.967572424966022,5.942748076617317,59.683155126370565
34,100,100,44,100,100,12,11,-92.3265776100651,3.9678903731655817,26.634008905660156
100,78,100,100,100,18,10,18,-119.83281263866172,4.733952545782735,43.78149305247418
73,100,100,100,22,13,21,100,-163.98108684387,1.7116364765591667,-24.66351447397834
100,100,42,100,100,15,14,43,-139.52854684892668,1.6575403653075922,8.078575525178884
100,100,44,100,100,15,16,68,-147.77968319553548,1.0283421334573473,10.70338613407742
81,100,50,100,28,14,21,100,-158.60059620799257,1.8610945497779845,-23.766766034665423
100,100,69,100,100,18,15,38,-135.06017228791308,1.5816618808913034,10.823304618681156
100,100,41,100,100,16,17,63,-146.06167040540203,0.8760647109610544,12.98972159909966
80,100,49,100,29,15,21,100,-159.05139200450168,1.8485724443193972,-23.84189866741694
100,96,77,100,100,19,16,39,-135.4324427340958,1.3713210351640064,12.761259544317369
100,100,41,100,100,17,19,73,-148.3597107223714,0.41223025771190525,16.606714879604766
70,100,53,100,26,15,25,100,-164.96642560197614,1.4175992888339959,-27.494404266996014
100,98,74,100,100,19,17,43,-137.68406983260667,1.1087758379831478,14.385988361232219
100,100,42,100,100,17,20,96,-152.21628664644106,2.1051031487099707,-22.03604777440684
100,73,100,100,100,23,17,35,-130.65393899041464,1.30405725026626,15.557676834930891
100,100,57,100,100,19,20,66,-146.3832441218068,2.267132107727589,-21.063874020301135
100,62,100,56,100,26,17,30,-125.81986088994319,1.438337197501578,16.3633565183428
100,95,80,100,100,20,19,53,-142.37046905125146,0.5785980819096816,17.604921824791422
100,100,45,100,35,18,24,100,-159.97539087604287,1.6229058089988095,-25.995898479340468
100,69,100,100,100,23,18,39,-134.19844183957707,1.0055988377895257,16.96692636007049
100,100,58,100,100,19,22,86,-151.3114325382502,1.9969046517152726,-23.21857208970836
100,59,100,56,100,27,18,34,-128.3304385401816,1.1685989294394004,17.944926909969737
100,100,78,100,100,21,21,65,-146.44223410386445,2.1988268304482093,-21.740372350644073
100,62,100,51,100,29,19,31,-125.19310244218065,1.0557471543838712,20.46781625963656
100,87,90,100,100,22,21,63,-145.82872247033498,2.215868820268472,-21.638120411722497
100,63,100,49,100,31,19,31,-124.67986461629954,1.070003760658346,20.553355897283407
100,75,100,100,100,22,21,60,-145.40115013722493,2.22774582952153,-21.56685835620415
100,100,100,51,100,32,19,31,-124.32073338848568,1.07997962809762,20.613211101919052
100,66,100,100,100,23,21,59,-145.1014650762528,2.236070414548533,-21.51691084604213
100,100,100,56,100,33,20,30,-124.06764102246598,2.887009971598167,-17.344606837077663
77,100,76,98,100,56,21,22,-107.27675963708248,3.2867566767477085,-15.21279327284708
38,100,55,100,67,100,23,18,-92.93011964660565,4.055814371679238,33.93488623007543
100,100,100,66,100,29,17,28,-127.77839631123061,1.38393343579915,16.036933948128233
